Date,VALE3.SA,AMAR3.SA,SBSP3.SA,PETR4.SA
2015-10-01,17.219999313354492,6.949999809265137,16.0,7.019999980926514
2015-10-02,17.81999969482422,6.710000038146973,17.030000686645508,7.769999980926514
2015-10-05,18.139999389648438,6.690000057220459,17.200000762939453,7.820000171661377
2015-10-06,18.309999465942383,6.800000190734863,16.979999542236328,8.1899995803833
2015-10-07,20.149999618530273,7.199999809265137,17.350000381469727,8.470000267028809
2015-10-08,20.059999465942383,7.400000095367432,17.719999313354492,8.75
2015-10-09,20.790000915527344,7.409999847412109,17.5,8.800000190734863
2015-10-13,18.579999923706055,6.869999885559082,17.5,8.130000114440918
2015-10-14,18.700000762939453,6.889999866485596,17.25,7.960000038146973
2015-10-15,18.969999313354492,7.0,17.040000915527344,8.0
2015-10-16,18.420000076293945,6.769999980926514,17.0,7.949999809265137
2015-10-19,17.799999237060547,6.679999828338623,17.440000534057617,7.949999809265137
2015-10-20,17.610000610351562,6.639999866485596,18.049999237060547,8.050000190734863
2015-10-21,18.09000015258789,6.5,17.1200008392334,7.75
2015-10-22,18.510000228881836,6.550000190734863,17.5,8.020000457763672
2015-10-23,18.600000381469727,6.599999904632568,17.510000228881836,7.989999771118164
2015-10-26,17.860000610351562,6.690000057220459,17.0,7.849999904632568
2015-10-27,17.030000686645508,6.800000190734863,16.899999618530273,7.599999904632568
2015-10-28,16.56999969482422,6.800000190734863,16.420000076293945,7.949999809265137
2015-10-29,16.139999389648438,6.449999809265137,16.450000762939453,7.610000133514404
2015-10-30,17.059999465942383,6.510000228881836,16.739999771118164,7.710000038146973
2015-11-03,17.75,6.699999809265137,17.649999618530273,8.479999542236328
2015-11-04,17.399999618530273,6.730000019073486,18.149999618530273,8.079999923706055
2015-11-05,16.950000762939453,6.96999979019165,18.399999618530273,8.109999656677246
2015-11-06,15.670000076293945,6.769999980926514,18.260000228881836,7.820000171661377
2015-11-09,15.4399995803833,6.820000171661377,18.049999237060547,7.909999847412109
2015-11-10,15.380000114440918,6.670000076293945,17.729999542236328,7.610000133514404
2015-11-11,15.319999694824219,6.889999866485596,17.989999771118164,7.71999979019165
2015-11-12,15.050000190734863,6.860000133514404,17.940000534057617,7.579999923706055
2015-11-13,15.369999885559082,6.75,18.280000686645508,7.269999980926514
2015-11-16,15.050000190734863,6.619999885559082,18.329999923706055,7.699999809265137
2015-11-17,14.520000457763672,7.0,18.59000015258789,7.760000228881836
2015-11-18,14.59000015258789,6.889999866485596,18.670000076293945,7.820000171661377
2015-11-19,14.640000343322754,6.760000228881836,19.219999313354492,7.840000152587891
2015-11-23,14.25,6.659999847412109,20.290000915527344,8.079999923706055
2015-11-24,14.470000267028809,6.730000019073486,19.920000076293945,8.5
2015-11-25,14.0600004196167,6.400000095367432,18.989999771118164,7.900000095367432
2015-11-26,14.1899995803833,6.5,19.25,7.920000076293945
2015-11-27,13.300000190734863,6.329999923706055,18.709999084472656,7.599999904632568
2015-11-30,13.170000076293945,6.0,18.920000076293945,7.670000076293945
2015-12-01,12.84000015258789,5.820000171661377,18.600000381469727,7.489999771118164
2015-12-02,12.9399995803833,6.039999961853027,18.799999237060547,7.519999980926514
2015-12-03,12.869999885559082,6.03000020980835,19.31999969482422,7.980000019073486
2015-12-04,12.350000381469727,5.869999885559082,18.559999465942383,7.519999980926514
2015-12-07,12.210000038146973,5.900000095367432,18.25,7.190000057220459
2015-12-08,11.649999618530273,5.699999809265137,18.399999618530273,7.130000114440918
2015-12-09,12.079999923706055,5.760000228881836,18.979999542236328,7.650000095367432
2015-12-10,12.670000076293945,5.559999942779541,18.329999923706055,7.449999809265137
2015-12-11,12.210000038146973,5.570000171661377,18.010000228881836,7.25
2015-12-14,12.460000038146973,5.369999885559082,17.600000381469727,7.210000038146973
2015-12-15,12.880000114440918,5.420000076293945,17.889999389648438,7.420000076293945
2015-12-16,13.25,5.230000019073486,17.81999969482422,7.289999961853027
2015-12-17,12.739999771118164,5.159999847412109,18.239999771118164,7.199999809265137
2015-12-18,12.890000343322754,4.699999809265137,17.600000381469727,7.019999980926514
2015-12-21,12.289999961853027,4.710000038146973,18.0,6.639999866485596
2015-12-22,12.550000190734863,4.650000095367432,18.030000686645508,6.789999961853027
2015-12-23,13.220000267028809,4.849999904632568,19.299999237060547,6.929999828338623
2015-12-28,12.640000343322754,5.320000171661377,19.0,6.699999809265137
2015-12-29,12.720000267028809,5.25,18.860000610351562,6.690000057220459
2015-12-30,13.029999732971191,4.849999904632568,18.93000030517578,6.699999809265137
2016-01-04,12.6899995803833,4.739999771118164,18.149999618530273,6.869999885559082
2016-01-05,12.520000457763672,4.579999923706055,18.350000381469727,6.679999828338623
2016-01-06,11.600000381469727,4.579999923706055,17.75,6.400000095367432
2016-01-07,10.90999984741211,4.460000038146973,16.6200008392334,6.260000228881836
2016-01-08,10.539999961853027,4.5,16.81999969482422,6.269999980926514
2016-01-11,10.239999771118164,4.519999980926514,17.25,6.090000152587891
2016-01-12,9.40999984741211,4.550000190734863,17.649999618530273,5.53000020980835
2016-01-13,9.0,4.599999904632568,18.1200008392334,5.269999980926514
2016-01-14,9.649999618530273,4.829999923706055,18.229999542236328,5.690000057220459
2016-01-15,9.369999885559082,4.820000171661377,17.700000762939453,5.170000076293945
2016-01-18,8.890000343322754,4.769999980926514,18.93000030517578,4.800000190734863
2016-01-19,9.180000305175781,4.829999923706055,19.100000381469727,4.659999847412109
2016-01-20,9.210000038146973,4.5,19.0,4.429999828338623
2016-01-21,9.140000343322754,4.539999961853027,18.75,4.5
2016-01-22,9.029999732971191,4.449999809265137,19.489999771118164,4.409999847412109
2016-01-26,8.949999809265137,4.329999923706055,19.780000686645508,4.199999809265137
2016-01-27,9.40999984741211,4.320000171661377,20.639999389648438,4.570000171661377
2016-01-28,9.329999923706055,4.210000038146973,20.860000610351562,4.599999904632568
2016-01-29,9.720000267028809,4.420000076293945,21.31999969482422,4.840000152587891
2016-02-01,9.5,4.519999980926514,21.34000015258789,4.71999979019165
2016-02-02,8.600000381469727,4.570000171661377,20.700000762939453,4.300000190734863
2016-02-03,9.010000228881836,4.599999904632568,20.780000686645508,4.489999771118164
2016-02-04,10.34000015258789,4.539999961853027,21.5,4.730000019073486
2016-02-05,10.229999542236328,4.440000057220459,21.860000610351562,4.539999961853027
2016-02-10,10.199999809265137,4.570000171661377,21.950000762939453,4.309999942779541
2016-02-11,9.869999885559082,4.75,21.5,4.230000019073486
2016-02-12,10.25,4.639999866485596,21.299999237060547,4.449999809265137
2016-02-15,10.510000228881836,4.900000095367432,21.799999237060547,4.570000171661377
2016-02-16,11.289999961853027,5.300000190734863,22.079999923706055,4.440000057220459
2016-02-17,11.90999984741211,5.650000095367432,22.209999084472656,4.679999828338623
2016-02-18,11.510000228881836,6.010000228881836,22.100000381469727,4.590000152587891
2016-02-19,11.829999923706055,6.449999809265137,22.219999313354492,4.460000038146973
2016-02-22,13.140000343322754,7.010000228881836,23.1200008392334,5.039999961853027
2016-02-23,12.380000114440918,6.869999885559082,22.959999084472656,4.920000076293945
2016-02-24,11.710000038146973,6.900000095367432,21.700000762939453,4.869999885559082
2016-02-25,11.020000457763672,6.949999809265137,22.149999618530273,4.889999866485596
2016-02-26,11.0,6.650000095367432,22.270000457763672,4.869999885559082
2016-02-29,11.8100004196167,6.260000228881836,22.610000610351562,5.139999866485596
2016-03-01,12.8100004196167,6.380000114440918,22.90999984741211,5.309999942779541
2016-03-02,14.220000267028809,6.429999828338623,22.700000762939453,5.650000095367432
2016-03-03,15.619999885559082,6.699999809265137,23.219999313354492,6.570000171661377
2016-03-04,16.549999237060547,6.849999904632568,22.850000381469727,7.21999979019165
2016-03-07,17.579999923706055,6.809999942779541,22.799999237060547,7.369999885559082
2016-03-08,15.029999732971191,6.699999809265137,22.889999389648438,7.46999979019165
2016-03-09,14.5,7.010000228881836,22.790000915527344,7.599999904632568
2016-03-10,14.0,7.010000228881836,22.950000762939453,7.949999809265137
2016-03-11,13.869999885559082,7.0,22.950000762939453,8.09000015258789
2016-03-14,13.4399995803833,6.949999809265137,22.549999237060547,7.400000095367432
2016-03-15,13.479999542236328,6.909999847412109,22.360000610351562,6.610000133514404
2016-03-16,14.819999694824219,6.980000019073486,22.600000381469727,7.230000019073486
2016-03-17,15.5,7.050000190734863,23.1200008392334,8.100000381469727
2016-03-18,15.329999923706055,6.440000057220459,23.149999618530273,8.119999885559082
2016-03-21,15.149999618530273,6.610000133514404,23.25,8.0600004196167
2016-03-22,15.430000305175781,6.949999809265137,23.040000915527344,8.109999656677246
2016-03-23,14.119999885559082,6.699999809265137,22.799999237060547,7.78000020980835
2016-03-24,15.050000190734863,6.840000152587891,23.100000381469727,7.809999942779541
2016-03-28,15.170000076293945,6.940000057220459,23.75,8.4399995803833
2016-03-29,15.09000015258789,6.800000190734863,23.860000610351562,8.489999771118164
2016-03-30,15.539999961853027,7.0,24.200000762939453,8.4399995803833
2016-03-31,15.149999618530273,6.900000095367432,23.979999542236328,8.3100004196167
2016-04-01,15.510000228881836,6.809999942779541,23.950000762939453,8.359999656677246
2016-04-04,14.789999961853027,6.460000038146973,23.299999237060547,7.539999961853027
2016-04-05,15.289999961853027,6.300000190734863,23.520000457763672,7.800000190734863
2016-04-06,15.069999694824219,6.25,22.770000457763672,7.579999923706055
2016-04-07,15.010000228881836,6.449999809265137,22.90999984741211,7.699999809265137
2016-04-08,16.239999771118164,6.849999904632568,23.799999237060547,8.260000228881836
2016-04-11,16.969999313354492,6.949999809265137,24.0,8.390000343322754
2016-04-12,18.739999771118164,7.25,25.0,9.039999961853027
2016-04-13,19.56999969482422,7.900000095367432,25.049999237060547,9.489999771118164
2016-04-14,18.200000762939453,8.149999618530273,24.469999313354492,9.15999984741211
2016-04-15,18.600000381469727,8.140000343322754,24.969999313354492,9.6899995803833
2016-04-18,19.049999237060547,8.069999694824219,25.360000610351562,9.239999771118164
2016-04-19,20.459999084472656,7.960000038146973,25.780000686645508,9.609999656677246
2016-04-20,21.760000228881836,8.170000076293945,25.6200008392334,9.479999542236328
2016-04-22,19.329999923706055,7.800000190734863,25.5,9.75
2016-04-25,18.059999465942383,7.5,25.68000030517578,9.329999923706055
2016-04-26,18.690000534057617,7.949999809265137,25.81999969482422,9.670000076293945
2016-04-27,19.450000762939453,8.199999809265137,26.350000381469727,10.25
2016-04-28,19.790000915527344,8.319999694824219,26.510000228881836,10.229999542236328
2016-04-29,19.690000534057617,8.619999885559082,26.399999618530273,10.229999542236328
2016-05-02,19.8700008392334,9.0,26.18000030517578,10.170000076293945
2016-05-03,18.65999984741211,8.75,26.25,9.779999732971191
2016-05-04,17.399999618530273,8.680000305175781,26.31999969482422,9.920000076293945
2016-05-05,16.65999984741211,8.5,26.329999923706055,9.8100004196167
2016-05-06,16.8799991607666,8.479999542236328,26.5,10.079999923706055
2016-05-09,15.229999542236328,8.130000114440918,26.0,9.479999542236328
2016-05-10,15.869999885559082,8.149999618530273,26.84000015258789,10.210000038146973
2016-05-11,15.9399995803833,8.109999656677246,26.959999084472656,10.25
2016-05-12,15.4399995803833,8.079999923706055,27.729999542236328,9.789999961853027
2016-05-13,14.680000305175781,8.140000343322754,26.889999389648438,9.460000038146973
2016-05-16,14.930000305175781,8.149999618530273,26.75,9.75
2016-05-17,15.130000114440918,8.149999618530273,26.799999237060547,9.5
2016-05-18,14.710000038146973,8.0,26.56999969482422,9.319999694824219
2016-05-19,14.890000343322754,8.079999923706055,26.540000915527344,8.960000038146973
2016-05-20,14.130000114440918,8.140000343322754,26.760000228881836,8.899999618530273
2016-05-23,14.4399995803833,8.149999618530273,26.489999771118164,8.5
2016-05-24,14.020000457763672,7.789999961853027,26.110000610351562,8.529999732971191
2016-05-25,14.619999885559082,8.0,26.049999237060547,8.670000076293945
2016-05-27,14.289999961853027,7.800000190734863,26.360000610351562,8.229999542236328
2016-05-30,14.279999732971191,7.5,26.299999237060547,8.380000114440918
2016-05-31,14.220000267028809,7.260000228881836,25.59000015258789,8.039999961853027
2016-06-01,14.430000305175781,7.510000228881836,26.190000534057617,8.180000305175781
2016-06-02,14.949999809265137,7.599999904632568,25.979999542236328,8.319999694824219
2016-06-03,16.239999771118164,7.559999942779541,26.809999465942383,8.569999694824219
2016-06-06,16.889999389648438,7.539999961853027,26.3799991607666,8.460000038146973
2016-06-07,16.56999969482422,7.550000190734863,26.68000030517578,8.619999885559082
2016-06-08,17.0,7.78000020980835,27.81999969482422,9.390000343322754
2016-06-09,15.699999809265137,7.510000228881836,28.25,9.180000305175781
2016-06-10,14.949999809265137,7.329999923706055,27.899999618530273,8.779999732971191
2016-06-13,15.199999809265137,7.230000019073486,28.65999984741211,8.619999885559082
2016-06-14,14.630000114440918,7.480000019073486,27.65999984741211,8.300000190734863
2016-06-15,15.0,7.550000190734863,27.940000534057617,8.510000228881836
2016-06-16,15.229999542236328,7.539999961853027,28.399999618530273,8.5
2016-06-17,15.279999732971191,7.599999904632568,27.84000015258789,8.949999809265137
2016-06-20,15.569999694824219,7.349999904632568,27.81999969482422,9.180000305175781
2016-06-21,15.600000381469727,7.590000152587891,28.139999389648438,9.529999732971191
2016-06-22,15.850000381469727,7.440000057220459,28.18000030517578,9.34000015258789
2016-06-23,16.59000015258789,7.599999904632568,28.549999237060547,9.670000076293945
2016-06-24,15.210000038146973,7.340000152587891,27.979999542236328,9.25
2016-06-27,14.800000190734863,7.099999904632568,28.020000457763672,8.779999732971191
2016-06-28,15.460000038146973,7.150000095367432,28.65999984741211,9.199999809265137
2016-06-29,15.710000038146973,7.190000057220459,29.0,9.5
2016-06-30,16.270000457763672,7.190000057220459,29.079999923706055,9.420000076293945
2016-07-01,16.6200008392334,7.25,29.040000915527344,9.819999694824219
